Model,Case Name,Petitioner,Respondent,Issue Presented,Facts of the Case,Ruling by Lower Court,Argument,Statute,Rules,Precedent,Ratio of the Decision,Ruling
llama2-7b-finetuned,Shabnam Vs. Union of India,Shabnam,Union of India,Whether undue delay in deciding a mercy petition violates the right to a timely and fair process.,"Shabnam, a death row convict, challenged the delay in the rejection of her mercy petition, claiming it was cruel and inhumane.",The High Court rejected the claim of undue delay.,Petitioner argued that undue delay in deciding mercy petitions violates Article 21.,"Constitution of India, Article 21.",Focused on interpreting Article 21's protection of rights to a fair process and dignity.,"Previous rulings on death row appeals, delay in execution.",The Court ruled that undue delay in processing a mercy petition can justify commuting the death sentence to life imprisonment.,The Court ruled in favor of commuting Shabnam's death sentence to life imprisonment due to the inordinate delay.
llama2-7b-finetuned,Ritesh Sinha Vs. State of Uttar Pradesh,Ritesh Sinha,State of Uttar Pradesh,Whether compelling the provision of a voice sample violates the protection against self-incrimination.,"The petitioner challenged the demand for his voice sample, arguing that it violated his right against self-incrimination under the Constitution.","The High Court upheld the demand for a voice sample, ruling it did not infringe upon the petitioner’s right.",The petitioner contended that forcing a voice sample would violate his right against self-incrimination.,"Constitution of India, Article 20(3).",The case considered whether a voice sample is considered self-incrimination.,The Court considered past decisions on bodily evidence.,The Court ruled that providing a voice sample does not violate it is not considered testimonial evidence.,The Supreme Court upheld the High Court’s ruling.
llama2-7b-finetuned,Commissioner of Income Tax II Vs. M/s. Modipon Ltd,Commissioner of Income Tax II,M/s. Modipon Ltd,Whether the deposits made under the PLA should be treated as excise duty payments.,The issue revolves around the treatment of PLA deposits.,The High Court ruled that PLA deposits could be treated as excise duty payments.,"The petitioner argued that the deposits in the PLA account were treated as excise duty payments, qualifying them for refunds.","Section 3 of the Central Excise Act, 1944; Rule 173G of the Central Excise Rules, 1944.","The Court analyzed the nature of PLA deposits, deciding if they fulfilled the criteria.",The ruling considered prior legal interpretations regarding excise duty payments and refunds.,"The Court emphasized that PLA deposits, once paid, should be treated as excise duty payments.",The Court ruled that PLA deposits must be considered excise duty payments.
llama2-7b-finetuned,Gopal Singh And Others Vs. Ujagar Singh And Others,"	Gopal Singh and Others",Ujagar Singh and Others,Whether the daughter's gift to her sons accelerates their estate.,"The trial court ruled that the property was non-ancestral and that the gift to the sons was absolute, thus dismissing the plaintiffs' claim.","The trial court ruled that the property was non-ancestral and that the gift was absolute, dismissing the plaintiffs' claims.",The plaintiffs argued that the trial court erred in treating the property as non-ancestral and that the gift to the sons was not absolute.,Customary law and principles related to property inheritance and alienation by female heirs.,The court emphasized customary laws and inheritance practices in relation to property claims.,"The ruling was based on established customary law, focusing on the relationship between ancestral claims.",The decision emphasized the absolute nature of the daughter's gift and confirmed that reversionary rights.,The Privy Council dismissed the plaintiffs' appeal.
llama2-7b-finetuned,State of Kerala Vs. N. Sami Iyer,State of Kerala,N. Sami Iyer,Whether the High Court correctly ruled that the turnover should be taxed under the new regime.,The dispute centered on whether a transaction that was taxed earlier should be reassessed under the new sales tax regime.,"The High Court ruled in favor of the respondent, exempting the turnover from double taxation under the new law.",The respondent argued that taxing the turnover again would violate the principle of double taxation.,Statutory guidelines ensuring no double taxation on transactions already taxed.,The ruling emphasized that the previous taxation on the turnover under the Madras Act.,"The court reaffirmed the principle of non-double taxation, ensuring that previously taxed transactions are exempt.","The Supreme Court upheld the High Court’s decision, emphasizing that once a transaction is taxed.","The state's attempt to reassess tax on the same transaction was deemed invalid, and the assessee’s objection was accepted."
llama2-7b-finetuned,Punj Lloyd Limited Vs. Corporate Risks India Pvt. Ltd.,Punj Lloyd Limited,Corporate Risks India Pvt. Ltd.,Whether the National Consumer Disputes Redressal Commission's dismissal of the complaint was justified.,"The respondent allegedly failed to provide appropriate coverage, leading the appellant to file a consumer complaint.","The Commission rejected the claim without preliminary hearings, stating that the matter was not appropriate for consumer forums.",Corporate Risks India Pvt. Ltd. contended that the matter involved complex contractual issues outside the scope of consumer forums.,"Consumer Protection Act, 1986.",Regulations governing consumer protection claims and the scope of consumer forums in contractual disputes.,The ruling was based on the principle that consumer forums can handle only genuine consumer disputes.,The decision emphasized that the complexity of contractual issues should not lead to automatic dismissal of consumer complaints.,"The dismissal of the complaint was overturned, and the case was allowed to proceed."
llama2-7b-finetuned,State of Assam Vs. The Amalgamated Tea Estates Company Limited & Others,State of Assam,The Amalgamated Tea Estates Company Limited & Others,Whether the Assam government’s expansion of municipal taxation to tea estates is legally justified.,The tea estate owners argued that the imposition of municipal tax was unwarranted as they already provided all necessary amenities.,"The High Court ruled against the State, stating that municipal taxation could not apply in this case.",The petitioners contended that municipal taxation could not apply as no municipal services were being provided to the estate.,"Assam Municipal Act, 1956.",The application of municipal taxation in areas not receiving municipal services.,Previous rulings on municipal governance and the requirement for a tangible benefit to justify taxation.,"The imposition of tax without tangible municipal services is an abuse of power, thus violating legal standards.",The Supreme Court ruled that the tea estate was exempt from municipal taxation due to the lack of services.
llama2-7b-finetuned,Union Public Service Commission Vs. Shristi Singh,Union Public Service Commission (UPSC),Shristi Singh,Whether UPSC’s rejection of Shristi Singh’s application based on her experience certificates was valid.,"Shristi Singh challenged the UPSC’s rejection of her application, arguing that her experience was relevant and should be considered.",The Tribunal found that the UPSC did not provide adequate grounds for rejecting Singh’s application.,Shristi Singh argued that her experience was valid and that the rejection lacked a fair and legal foundation.,"Drugs and Cosmetics Rules, 1945.",Interpretation of the experience requirement in the context of the statutory rules and job advertisement.,Legal precedents on whether strict adherence to eligibility requirements is always necessary.,The decision emphasized that strict interpretation of experience criteria should not overshadow fair eligibility consideration.,"The ruling confirmed that Singh’s rejection was not legally justified, ensuring fairness in the selection process."
llama2-7b-finetuned,"Special Officer, Commerce, North Eastern Electricity Company of Orissa and Anr Vs. Raghunath Paper Mills Private Limited and Anr","Special Officer, Commerce, North Eastern Electricity Company of Orissa and Another",Raghunath Paper Mills Private Limited and Another,Whether NESCO can demand past arrears from the new owner of a factory unit acquired in a liquidation sale.,NESCO demanded outstanding electricity dues from the respondent even after the respondent signed a new agreement with them.,"The Single Judge's decision upheld NESCO’s demand for payment of past dues, dismissing the petitioner's appeal.",The respondent contended that the new agreement with NESCO should not be burdened with the previous owner's arrears.,"Electricity Act, 2003; Orissa Electricity Laws.",Examination of whether new buyers should be liable for previous debts in commercial transactions.,Legal precedents concerning liability for unpaid debts in cases of factory acquisition and power supply agreements.,The decision emphasized that municipal authorities cannot arbitrarily transfer past debts unless there is a clear legal foundation.,The Supreme Court ruled in favor of the respondent.
llama2-7b-finetuned,Subodh Gopal Bose Vs. Ajit Kumar Haldar And Others,Subodh Gopal Bose,Ajit Kumar Haldar and Others,"Whether the plaintiff, as a purchaser, can annul the tenures under Section 37 of the Amending Act.",The case involves the plaintiff claiming the right to annul tenures after purchasing an estate that was sold due to arrears.,"The lower court upheld the plaintiff’s claim, permitting the annulment of the encumbrances.",The plaintiff asserted that the estate was free from encumbrances based on the legal provision.,"Bengal Tenancy Act, 1885; Estate Sale Regulations, Section 37.",The interpretation of Section 37 of the Bengal Tenancy Act concerning the sale of estates for arrears and the protection of tenure.,Judicial precedents regarding the treatment of encumbrances during estate sales and legal protections for tenures.,The decision reaffirmed that an estate sold for arrears is free from encumbrances unless the tenure falls within specific statutory exceptions.,The Supreme Court upheld the plaintiff’s right to annul the tenure as it did not qualify for protection.
llama2-7b-finetuned,Beni Madhab Shaw Alias Benia Vs. State of West Bengal,Beni Madhab Shaw Alias Benia,State of West Bengal,Whether the petitioner’s detention under the Essential Commodities Act was legally valid and in accordance with due process.,"The petitioner was detained for alleged thefts of food grains, and the detention was challenged for being unlawful under the Essential Commodities Act.",The case did not include a specific ruling by the lower court.,The petitioner contended that the detention under the Essential Commodities Act.,"Essential Commodities Act, 1955.",The case analyzed whether the detention process was lawful under the Essential Commodities Act.,Judicial precedents focusing on the application of the Essential Commodities Act.,The ruling reinforced that detention orders must strictly adhere to constitutional procedures.,The Supreme Court ruled in favor of the petitioner.
llama2-7b-finetuned,Raghu Raj Singh Rousha Vs. M/S. Shivam Sundaram Promoters (P) Ltd. & Anr.,Raghu Raj Singh Rousha,M/S. Shivam Sundaram Promoters (P) Ltd. & Anr.,Whether the High Court violated principles of natural justice by deciding the matter without hearing the accused.,The complaint alleging fraud was dismissed by the magistrate; the High Court later acted under revisional jurisdiction without hearing the accused.,"The magistrate refused to order investigation, and the High Court intervened without giving the accused a hearing.",The petitioner contended that the High Court's order violated due process as they weren’t heard.,"CrPC Sections 397, 401, 200; relevant IPC provisions.",Revisional powers under CrPC must adhere to audi alteram partem.,Reiterated that revisional courts cannot pass adverse orders without affording opportunity of hearing.,The exercise of revisional powers without hearing the accused violates the fundamental right to a fair process.,The Supreme Court ruled in favor of the petitioner.
